"","latitud","longitud","cadenaComercial","categoria","anioR","mesR","precio_mean"
"7018",21.148644,-101.704063,"SUPERAMA","APARATOS ELECTRICOS",2016,4,986.714285714286
"7019",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2015,1,34.7153191489362
"7020",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2015,2,32.6146341463415
"7021",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2015,3,31.0157407407407
"7022",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2015,4,33.654
"7023",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2015,5,35.5470588235294
"7024",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2015,6,33.9304054054054
"7025",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2015,7,34.3953125
"7026",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2015,8,33.8647058823529
"7027",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2015,9,33.2445652173913
"7028",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2015,10,35.5571428571429
"7029",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2015,11,36.8628205128205
"7030",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2015,12,35.8925925925926
"7031",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2016,1,34.63125
"7032",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2016,2,35.056
"7033",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2016,3,34.185
"7034",21.148644,-101.704063,"SUPERAMA","ARROZ Y CEREALES PREPARADOS",2016,4,34.7036363636364
"7035",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,1,60.2391304347826
"7036",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,2,55.814
"7037",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,3,59.3734375
"7038",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,4,57.271875
"7039",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,5,58.5953125
"7040",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,6,60.4459459459459
"7041",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,7,55.1962962962963
"7042",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,8,57.0530303030303
"7043",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,9,62.572
"7044",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,10,67.6928571428571
"7045",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,11,59.0136363636364
"7046",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,12,63.8416666666667
"7047",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2016,1,62.415625
"7048",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2016,2,61.396875
"7049",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2016,3,63.1739130434783
"7050",21.148644,-101.704063,"SUPERAMA","ARTS. DE PAPEL P/HIGIENE PERSONAL",2016,4,62.9258064516129
"7051",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2015,1,37.797
"7052",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2015,2,38.4443636363636
"7053",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2015,3,37.7616438356164
"7054",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2015,4,37.9262773722628
"7055",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2015,5,39.9528378378378
"7056",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2015,6,36.6885380116959
"7057",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2015,7,36.8928571428571
"7058",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2015,8,37.9436090225564
"7059",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2015,9,40.0277669902913
"7060",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2015,10,40.959375
"7061",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2015,11,38.1595238095238
"7062",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2015,12,39.2660194174757
"7063",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2016,1,41.8844
"7064",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2016,2,41.2092
"7065",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2016,3,40.7151041666667
"7066",21.148644,-101.704063,"SUPERAMA","ARTS. PARA EL CUIDADO PERSONAL",2016,4,42.1712328767123
"7067",21.148644,-101.704063,"SUPERAMA","AZUCAR",2015,1,27.55
"7068",21.148644,-101.704063,"SUPERAMA","AZUCAR",2015,2,27.7
"7069",21.148644,-101.704063,"SUPERAMA","AZUCAR",2015,3,27.7
"7070",21.148644,-101.704063,"SUPERAMA","AZUCAR",2015,4,28.4625
"7071",21.148644,-101.704063,"SUPERAMA","AZUCAR",2015,5,27.7
"7072",21.148644,-101.704063,"SUPERAMA","AZUCAR",2015,6,27.7
"7073",21.148644,-101.704063,"SUPERAMA","AZUCAR",2015,7,29.9125
"7074",21.148644,-101.704063,"SUPERAMA","AZUCAR",2015,8,30.45
"7075",21.148644,-101.704063,"SUPERAMA","AZUCAR",2015,9,32.4166666666667
"7076",21.148644,-101.704063,"SUPERAMA","AZUCAR",2015,10,33.9
"7077",21.148644,-101.704063,"SUPERAMA","AZUCAR",2015,11,35.9
"7078",21.148644,-101.704063,"SUPERAMA","AZUCAR",2015,12,38.15
"7079",21.148644,-101.704063,"SUPERAMA","AZUCAR",2016,1,38.9
"7080",21.148644,-101.704063,"SUPERAMA","AZUCAR",2016,2,39.9
"7081",21.148644,-101.704063,"SUPERAMA","AZUCAR",2016,3,39.9
"7082",21.148644,-101.704063,"SUPERAMA","AZUCAR",2016,4,39.9
"7083",21.148644,-101.704063,"SUPERAMA","CAFE",2015,1,58.3947368421053
"7084",21.148644,-101.704063,"SUPERAMA","CAFE",2015,2,57.2857142857143
"7085",21.148644,-101.704063,"SUPERAMA","CAFE",2015,3,51.9
"7086",21.148644,-101.704063,"SUPERAMA","CAFE",2015,4,53.3538461538461
"7087",21.148644,-101.704063,"SUPERAMA","CAFE",2015,5,50.6545454545455
"7088",21.148644,-101.704063,"SUPERAMA","CAFE",2015,6,55.5315789473684
"7089",21.148644,-101.704063,"SUPERAMA","CAFE",2015,7,56.0933333333333
"7090",21.148644,-101.704063,"SUPERAMA","CAFE",2015,8,55.295
"7091",21.148644,-101.704063,"SUPERAMA","CAFE",2015,9,53.8
"7092",21.148644,-101.704063,"SUPERAMA","CAFE",2015,10,50.8857142857143
"7093",21.148644,-101.704063,"SUPERAMA","CAFE",2015,11,48.2888888888889
"7094",21.148644,-101.704063,"SUPERAMA","CAFE",2015,12,52.568
"7095",21.148644,-101.704063,"SUPERAMA","CAFE",2016,1,53.2692307692308
"7096",21.148644,-101.704063,"SUPERAMA","CAFE",2016,2,49.4782608695652
"7097",21.148644,-101.704063,"SUPERAMA","CAFE",2016,3,46.3947368421053
"7098",21.148644,-101.704063,"SUPERAMA","CAFE",2016,4,47.628
"7099",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2015,1,61.7125
"7100",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2015,2,55.7444444444444
"7101",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2015,3,58.6333333333333
"7102",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2015,4,60.6333333333333
"7103",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2015,5,60.9666666666667
"7104",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2015,6,62.6333333333333
"7105",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2015,7,60.6333333333333
"7106",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2015,8,62.1230769230769
"7107",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2015,9,66.475
"7108",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2015,10,59
"7109",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2015,11,57.6111111111111
"7110",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2015,12,58.5333333333333
"7111",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2016,1,58.5
"7112",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2016,2,54.1333333333333
"7113",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2016,3,52.9444444444444
"7114",21.148644,-101.704063,"SUPERAMA","CARNE DE AVE",2016,4,54.7833333333333
"7115",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2015,1,78.5526315789474
"7116",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2015,2,71.7631578947368
"7117",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2015,3,68.264
"7118",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2015,4,69.232
"7119",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2015,5,70.3730769230769
"7120",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2015,6,78.6206896551724
"7121",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2015,7,76.7041666666667
"7122",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2015,8,78.08
"7123",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2015,9,75.9952380952381
"7124",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2015,10,88.375
"7125",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2015,11,90.25
"7126",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2015,12,90.25
"7127",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2016,1,90.25
"7128",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2016,2,90.5
"7129",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2016,3,88.7083333333333
"7130",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE CERDO",2016,4,87.5882352941177
"7131",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2015,1,127.136363636364
"7132",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2015,2,137.16
"7133",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2015,3,149.53125
"7134",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2015,4,146.51724137931
"7135",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2015,5,147.258064516129
"7136",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2015,6,149.675675675676
"7137",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2015,7,150.620689655172
"7138",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2015,8,176.935483870968
"7139",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2015,9,148.869565217391
"7140",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2015,10,147.08
"7141",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2015,11,160.833333333333
"7142",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2015,12,158.291666666667
"7143",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2016,1,162.259259259259
"7144",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2016,2,153.4
"7145",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2016,3,151.833333333333
"7146",21.148644,-101.704063,"SUPERAMA","CARNE Y VISCERAS DE RES",2016,4,154.695652173913
"7147",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,1,95.7127777777778
"7148",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,2,97.2933823529412
"7149",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,3,94.5407608695652
"7150",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,4,94.1940217391304
"7151",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,5,93.213829787234
"7152",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,6,91.9423076923077
"7153",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,7,89.1994623655914
"7154",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,8,87.3263736263736
"7155",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,9,94.765
"7156",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,10,96.1674698795181
"7157",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,11,87.8703125
"7158",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2015,12,94.0431818181818
"7159",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2016,1,97.0539325842697
"7160",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2016,2,99.3802325581395
"7161",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2016,3,103.778461538462
"7162",21.148644,-101.704063,"SUPERAMA","CARNES FRIAS SECAS Y EMBUTIDOS",2016,4,100.484705882353
"7163",21.148644,-101.704063,"SUPERAMA","CERVEZA",2015,1,77.8870967741936
"7164",21.148644,-101.704063,"SUPERAMA","CERVEZA",2015,2,78.4333333333333
"7165",21.148644,-101.704063,"SUPERAMA","CERVEZA",2015,3,80.2093023255814
"7166",21.148644,-101.704063,"SUPERAMA","CERVEZA",2015,4,77.7375
"7167",21.148644,-101.704063,"SUPERAMA","CERVEZA",2015,5,76.2023809523809
"7168",21.148644,-101.704063,"SUPERAMA","CERVEZA",2015,6,78.3235294117647
"7169",21.148644,-101.704063,"SUPERAMA","CERVEZA",2015,7,78.7790697674419
"7170",21.148644,-101.704063,"SUPERAMA","CERVEZA",2015,8,81.5652173913043
"7171",21.148644,-101.704063,"SUPERAMA","CERVEZA",2015,9,79.9354838709677
"7172",21.148644,-101.704063,"SUPERAMA","CERVEZA",2015,10,80.2625
"7173",21.148644,-101.704063,"SUPERAMA","CERVEZA",2015,11,79.7058823529412
"7174",21.148644,-101.704063,"SUPERAMA","CERVEZA",2015,12,79.6111111111111
"7175",21.148644,-101.704063,"SUPERAMA","CERVEZA",2016,1,75.2317073170732
"7176",21.148644,-101.704063,"SUPERAMA","CERVEZA",2016,2,80.4024390243902
"7177",21.148644,-101.704063,"SUPERAMA","CERVEZA",2016,3,79.359375
"7178",21.148644,-101.704063,"SUPERAMA","CERVEZA",2016,4,79.3452380952381
"7179",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2015,1,24.777
"7180",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2015,2,24.0461111111111
"7181",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2015,3,24.5052083333333
"7182",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2015,4,24.6644230769231
"7183",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2015,5,25.6509433962264
"7184",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2015,6,25.8734375
"7185",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2015,7,26.5481481481481
"7186",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2015,8,25.5089285714286
"7187",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2015,9,23.9393023255814
"7188",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2015,10,25.1918918918919
"7189",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2015,11,25.5935483870968
"7190",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2015,12,24.4487179487179
"7191",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2016,1,23.77875
"7192",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2016,2,22.0051282051282
"7193",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2016,3,21.0821428571429
"7194",21.148644,-101.704063,"SUPERAMA","CHOCOLATES Y GOLOSINAS",2016,4,25.2285714285714
"7195",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2015,1,13.725
"7196",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2015,2,13.725
"7197",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2015,3,13.725
"7198",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2015,4,13.4083333333333
"7199",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2015,5,13.6666666666667
"7200",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2015,6,15.25
"7201",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2015,7,15.75
"7202",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2015,8,15.75
"7203",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2015,9,15.75
"7204",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2015,10,15.75
"7205",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2015,11,15.75
"7206",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2015,12,15.75
"7207",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2016,1,15.75
"7208",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2016,2,15.6428571428571
"7209",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2016,3,15.75
"7210",21.148644,-101.704063,"SUPERAMA","CIGARRILLOS",2016,4,15.875
"7211",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2015,1,23.2335443037975
"7212",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2015,2,21.802987012987
"7213",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2015,3,22.7755445544554
"7214",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2015,4,23.2972641509434
"7215",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2015,5,23.0499065420561
"7216",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2015,6,22.181884057971
"7217",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2015,7,22.6659633027523
"7218",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2015,8,23.8489830508475
"7219",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2015,9,24.3056976744186
"7220",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2015,10,26.0103947368421
"7221",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2015,11,25.0096774193548
"7222",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2015,12,25.7113414634146
"7223",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2016,1,25.6496385542169
"7224",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2016,2,24.8244303797468
"7225",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2016,3,24.7785964912281
"7226",21.148644,-101.704063,"SUPERAMA","CONDIMENTOS",2016,4,26.0998795180723
"7227",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2015,1,44.4427672955975
"7228",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2015,2,43.486974789916
"7229",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2015,3,43.4828476821192
"7230",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2015,4,41.6087837837838
"7231",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2015,5,44.1581699346405
"7232",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2015,6,42.6064285714286
"7233",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2015,7,42.8441717791411
"7234",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2015,8,42.7547337278107
"7235",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2015,9,44.3416666666667
"7236",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2015,10,46.2741496598639
"7237",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2015,11,47.05
"7238",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2015,12,48.6880281690141
"7239",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2016,1,45.5444444444444
"7240",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2016,2,53.2607692307692
"7241",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2016,3,54.0520833333333
"7242",21.148644,-101.704063,"SUPERAMA","DERIVADOS DE LECHE",2016,4,52.9027131782946
"7243",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2015,1,27.5201612903226
"7244",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2015,2,27.5324418604651
"7245",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2015,3,29.1445283018868
"7246",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2015,4,29.1741414141414
"7247",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2015,5,30.1848453608247
"7248",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2015,6,32.2235714285714
"7249",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2015,7,32.2683177570093
"7250",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2015,8,30.41125
"7251",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2015,9,30.0922077922078
"7252",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2015,10,32.8121621621622
"7253",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2015,11,34.4298245614035
"7254",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2015,12,33.1337837837838
"7255",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2016,1,33.6451851851852
"7256",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2016,2,33.362
"7257",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2016,3,32.3925
"7258",21.148644,-101.704063,"SUPERAMA","DETERGENTES Y PRODUCTOS SIMILARES",2016,4,30.6552941176471
"7259",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2015,1,27.6782608695652
"7260",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2015,2,31.1607843137255
"7261",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2015,3,31.92
"7262",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2015,4,27.6269841269841
"7263",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2015,5,28.8550724637681
"7264",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2015,6,28.1395061728395
"7265",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2015,7,26.2220338983051
"7266",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2015,8,28.1344262295082
"7267",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2015,9,29.9833333333333
"7268",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2015,10,30.8921875
"7269",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2015,11,30.69375
"7270",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2015,12,32.1607142857143
"7271",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2016,1,33.1928571428571
"7272",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2016,2,37.5932432432432
"7273",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2016,3,35.955
"7274",21.148644,-101.704063,"SUPERAMA","FRUTAS FRESCAS",2016,4,36.1969230769231
"7275",21.148644,-101.704063,"SUPERAMA","FRUTAS Y LEGUMBRES PROCESADAS",2015,1,23.3328571428571
"7276",21.148644,-101.704063,"SUPERAMA","FRUTAS Y LEGUMBRES PROCESADAS",2015,2,23.4193506493506
"7277",21.148644,-101.704063,"SUPERAMA","FRUTAS Y LEGUMBRES PROCESADAS",2015,3,22.5949
"7278",21.148644,-101.704063,"SUPERAMA","FRUTAS Y LEGUMBRES PROCESADAS",2015,4,21.0508653846154
"7279",21.148644,-101.704063,"SUPERAMA","FRUTAS Y LEGUMBRES PROCESADAS",2015,5,21.1130107526882
"7280",21.148644,-101.704063,"SUPERAMA","FRUTAS Y LEGUMBRES PROCESADAS",2015,6,21.2760344827586
"7281",21.148644,-101.704063,"SUPERAMA","FRUTAS Y LEGUMBRES PROCESADAS",2015,7,19.5426530612245
"7282",21.148644,-101.704063,"SUPERAMA","FRUTAS Y LEGUMBRES PROCESADAS",2015,8,20.5441
"7283",21.148644,-101.704063,"SUPERAMA","FRUTAS Y LEGUMBRES PROCESADAS",2015,9,21.3080597014925
"7284",21.148644,-101.704063,"SUPERAMA","FRUTAS Y LEGUMBRES PROCESADAS",2015,10,22.2925
"7285",21.148644,-101.704063,"SUPERAMA","FRUTAS Y LEGUMBRES PROCESADAS",2015,11,21.2592537313433
"7286",21.148644,-101.704063,"SUPERAMA","FRUTAS Y LEGUMBRES PROCESADAS",2015,12,22.2769047619048
